GridPosition;Quali_Gap_Ratio;TrackTemp;AirTemp;IsRain;Driver_Form_5Races;Team_Form_5Races;Driver_DNF_Rate;Location_Austin;Location_Baku;Location_Barcelona;Location_Budapest;Location_Imola;Location_Istanbul;Location_Jeddah;Location_Las Vegas;Location_Le Castellet;Location_Lusail;Location_Marina Bay;Location_Melbourne;Location_Mexico City;Location_Miami;Location_Miami Gardens;Location_Monaco;Location_Monte Carlo;Location_Montréal;Location_Mugello;Location_Nürburgring;Location_Portimão;Location_Sakhir;Location_Shanghai;Location_Silverstone;Location_Sochi;Location_Spa-Francorchamps;Location_Spielberg;Location_Suzuka;Location_São Paulo;Location_Yas Island;Location_Zandvoort;Time_Ratio
0.19047619047619047;0.005927812155950514;0.7034344678157004;0.7802186554702251;1;0.3789473684210526;0.5952380952380952;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0018780924174004
0.5714285714285714;0.034010822244765565;0.7034344678157004;0.7802186554702251;1;0.30526315789473685;0.49047619047619045;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0032805709061983
0.2857142857142857;0.020475651155345463;0.7034344678157004;0.7802186554702251;1;0.28421052631578947;0.49047619047619045;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0037724270328083
0.23809523809523808;0.01677076855787621;0.7034344678157004;0.7802186554702251;1;0.3684210526315789;0.10952380952380952;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00442652859386
0.8571428571428571;0.061007066771656744;0.7034344678157004;0.7802186554702251;1;0.4947368421052632;0.004761904761904762;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0057138993315629
0.0;0.02963906077975208;0.7034344678157004;0.7802186554702251;1;0.5789473684210527;0.023809523809523808;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0065367785153854
0.5238095238095238;0.03368973241965146;0.7034344678157004;0.7802186554702251;1;0.6736842105263158;0.13333333333333333;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0065547861696977
0.42857142857142855;0.028058310871498546;0.7034344678157004;0.7802186554702251;1;0.5052631578947369;0.18095238095238095;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0070876008825869
0.6666666666666666;0.037394615017120714;0.7034344678157004;0.7802186554702251;1;0.6526315789473685;0.21428571428571427;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.007221069379255
0.9047619047619048;0.062464320593327745;0.7034344678157004;0.7802186554702251;1;0.8105263157894737;0.004761904761904762;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.008815982605312
0.7142857142857143;0.04018562657388067;0.7034344678157004;0.7802186554702251;1;0.6710526315789473;0.06666666666666667;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0129416774447775
0.09523809523809523;0.008995567230080772;0.8597817705517088;1.0;0;0.3684210526315789;0.6523809523809524;0.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
0.23809523809523808;0.0186595357404155;0.8597817705517088;1.0;0;0.2631578947368421;0.6523809523809524;0.3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0022381741211117
0.19047619047619047;0.01790758430012998;0.8597817705517088;1.0;0;0.16842105263157894;0.4523809523809524;0.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.005637726383556
0.14285714285714285;0.011585622191063584;0.8597817705517088;1.0;0;0.4526315789473684;0.6904761904761905;0.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0077404663148117
0.2857142857142857;0.021221740648054297;0.8597817705517088;1.0;0;0.3263157894736842;0.4523809523809524;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0093372542473
0.3333333333333333;0.023895345769069157;0.8597817705517088;1.0;0;0.3789473684210526;0.1380952380952381;0.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0102690277759943
0.5714285714285714;0.05258090071329014;0.8597817705517088;1.0;0;0.38947368421052636;0.12380952380952381;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.012909395211862
0.5238095238095238;0.047929941804857906;0.8597817705517088;1.0;0;0.46315789473684216;0.18571428571428572;0.1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0142514093459865
0.14285714285714285;0.007774006673260058;0.4033173713851651;0.47198562582643233;1;0.09473684210526315;0.861904761904762;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
0.09523809523809523;0.006913642298353533;0.4033173713851651;0.47198562582643233;1;0.47368421052631576;0.5380952380952381;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0001650867313328
0.19047619047619047;0.008910916740100023;0.4033173713851651;0.47198562582643233;1;0.17894736842105266;0.861904761904762;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0002132966346768
0.047619047619047616;0.0;0.4033173713851651;0.47198562582643233;1;0.2736842105263158;0.5380952380952381;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0004180099037732
0.2857142857142857;0.02261529214039201;0.4033173713851651;0.47198562582643233;1;0.15789473684210525;0.44285714285714284;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0017120953211358
0.23809523809523808;0.014534012476094742;0.4033173713851651;0.47198562582643233;1;0.38947368421052636;0.20476190476190476;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0017497190735973
0.3333333333333333;0.026763477519404326;0.4033173713851651;0.47198562582643233;1;0.7052631578947368;0.12380952380952381;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0066317943597274
0.38095238095238093;0.036381122138892025;0.4033173713851651;0.47198562582643233;1;0.34736842105263155;0.44285714285714284;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.007208310414555
0.5714285714285714;0.04710494952611641;0.4033173713851651;0.47198562582643233;1;0.3789473684210526;0.13333333333333333;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.007514021285316
0.42857142857142855;0.038009668991393276;0.4033173713851651;0.47198562582643233;1;0.6421052631578947;0.02857142857142857;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0076586509953485
0.8095238095238095;0.07018115115306545;0.4033173713851651;0.47198562582643233;1;0.5789473684210527;0.06190476190476191;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0077663722333845
0.47619047619047616;0.03539784856757091;0.4033173713851651;0.47198562582643233;1;0.38947368421052636;0.12380952380952381;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0079602132394123
0.6666666666666666;0.04879495097682471;0.4033173713851651;0.47198562582643233;1;0.6421052631578947;0.20476190476190476;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0082450379205938
0.8571428571428571;0.07073424253693379;0.4033173713851651;0.47198562582643233;1;0.5789473684210527;0.02857142857142857;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0086980965671544
0.14285714285714285;0.007508336903371615;0.8137345594347212;0.5887641279580349;0;0.19999999999999998;0.8761904761904762;0.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
0.09523809523809523;0.006101876100146472;0.8137345594347212;0.5887641279580349;0;0.06315789473684212;0.8761904761904762;0.3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0036881363088987
0.23809523809523808;0.029276022565595923;0.8137345594347212;0.5887641279580349;0;0.15789473684210525;0.45714285714285713;0.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0081465605113478
0.3333333333333333;0.03386324856996181;0.8137345594347212;0.5887641279580349;0;0.3263157894736842;0.45714285714285713;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0126956693312947
0.2857142857142857;0.032153857747579964;0.8137345594347212;0.5887641279580349;0;0.6105263157894737;0.04285714285714286;0.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0136910747030476
0.42857142857142855;0.03747677094132481;0.8137345594347212;0.5887641279580349;0;0.631578947368421;0.03333333333333333;0.3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01489547977919
0.47619047619047616;0.03925107533923943;0.8137345594347212;0.5887641279580349;0;0.6105263157894737;0.11428571428571428;0.2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.015691981194986
0.5714285714285714;0.04792785660221373;0.8137345594347212;0.5887641279580349;0;0.6;0.21904761904761905;0.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0163315557140962
0.5238095238095238;0.04411959350424996;0.8137345594347212;0.5887641279580349;0;0.3789473684210526;0.21904761904761905;0.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.016393370033445
0.6190476190476191;0.048165873045836194;0.8137345594347212;0.5887641279580349;0;0.4526315789473684;0.11428571428571428;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01916137628785
0.047619047619047616;0.0;0.6637298766624875;0.41613182074568045;0;0.021052631578947364;1.0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
0.14285714285714285;0.02150055702485149;0.6637298766624875;0.41613182074568045;0;0.46315789473684216;0.3952380952380952;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0001717471004057
0.19047619047619047;0.042947160330695094;0.6637298766624875;0.41613182074568045;0;0.3263157894736842;0.45714285714285713;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0012117423821167
0.38095238095238093;0.060913748760495955;0.6637298766624875;0.41613182074568045;0;0.15789473684210525;0.45714285714285713;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.002129629453469
0.9047619047619048;0.3158720479347419;0.6637298766624875;0.41613182074568045;0;0.4842105263157894;0.3952380952380952;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0026234239868608
0.3333333333333333;0.060158396694377864;0.6637298766624875;0.41613182074568045;0;0.4842105263157894;0.11904761904761904;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0041319619624278
0.5238095238095238;0.14807598181858347;0.6637298766624875;0.41613182074568045;0;0.34736842105263155;0.12380952380952381;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0043666657038683
0.47619047619047616;0.0736738033059849;0.6637298766624875;0.41613182074568045;0;0.8736842105263158;0.12380952380952381;0.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0046615587614631
0.09523809523809523;0.01740007438021229;0.6637298766624875;0.41613182074568045;0;0.5052631578947369;0.11904761904761904;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0051792214719504
0.8095238095238095;0.3839616413233563;0.6637298766624875;0.41613182074568045;0;0.631578947368421;0.07142857142857142;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0066107932242743
0.42857142857142855;0.06609330578530295;0.6637298766624875;0.41613182074568045;0;0.6210526315789474;0.1619047619047619;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0074453146335967
0.7619047619047619;0.35644524462906696;0.6637298766624875;0.41613182074568045;0;0.4947368421052632;0.07142857142857142;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0076525180840357
0.5714285714285714;0.14996436198387822;0.6637298766624875;0.41613182074568045;0;0.6631578947368421;0.009523809523809525;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0077645947417022
0.7142857142857143;0.3559057074389828;0.6637298766624875;0.41613182074568045;0;0.5684210526315789;0.08095238095238096;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0078147525051642
0.6666666666666666;0.3444135652901912;0.6637298766624875;0.41613182074568045;0;0.42105263157894735;0.1619047619047619;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.009018884743859
0.8571428571428571;0.38741467933989465;0.6637298766624875;0.41613182074568045;0;0.7473684210526316;0.009523809523809525;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0103736632307445
0.23809523809523808;0.04480856363648493;0.6637298766624875;0.41613182074568045;0;0.7789473684210527;0.009523809523809525;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0117922631476903
0.047619047619047616;0.0234742244407103;0.3775312516199184;0.3234038756314116;1;0.2736842105263158;0.49523809523809526;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0
0.19047619047619047;0.030797474478293084;0.3775312516199184;0.3234038756314116;1;0.25263157894736843;0.9095238095238095;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0004569356581634
0.23809523809523808;0.028739884588579317;0.3775312516199184;0.3234038756314116;1;0.2210526315789474;0.5285714285714286;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0007526923715444
0.14285714285714285;0.01586335431101702;0.3775312516199184;0.3234038756314116;1;0.47368421052631576;0.49523809523809526;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0010333347802762
0.3333333333333333;0.05462569287852384;0.3775312516199184;0.3234038756314116;1;0.39999999999999997;0.16666666666666666;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0011572720784019
0.2857142857142857;0.05278934921351061;0.3775312516199184;0.3234038756314116;1;0.5473684210526316;0.09047619047619047;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0014440811234304
0.09523809523809523;0.0;0.3775312516199184;0.3234038756314116;1;0.021052631578947364;0.9095238095238095;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0022704103872273
0.9047619047619048;0.07918402382026615;0.3775312516199184;0.3234038756314116;1;0.7999999999999999;0.0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0022967697345362
0.8571428571428571;0.07825478967652422;0.3775312516199184;0.3234038756314116;1;0.5368421052631579;0.05238095238095238;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0027031631579513
0.8095238095238095;0.06703760608421541;0.3775312516199184;0.3234038756314116;1;0.863157894736842;0.0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.002973286010647
0.9523809523809523;0.09515800124363344;0.3775312516199184;0.3234038756314116;1;0.631578947368421;0.05238095238095238;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0031615497893611
0.47619047619047616;0.06347554186653921;0.3775312516199184;0.3234038756314116;1;0.7473684210526316;0.009523809523809525;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0039310492676756
0.6666666666666666;0.06203744140598674;0.3775312516199184;0.3234038756314116;1;0.5473684210526316;0.09047619047619047;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.0039680490854574
0.6190476190476191;0.06115245650718511;0.3775312516199184;0.3234038756314116;1;0.6842105263157895;0.05238095238095238;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.004946609625684
0.09523809523809523;0.000978741833746016;0.39588775316409264;0.39739818253392356;0;0.4947368421052632;0.5142857142857142;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.0
0.047619047619047616;0.0;0.39588775316409264;0.39739818253392356;0;0.08421052631578947;0.8428571428571429;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.0003025090081339
0.38095238095238093;0.01657111173686923;0.39588775316409264;0.39739818253392356;0;0.1894736842105263;0.5190476190476191;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.0081387165719646
0.19047619047619047;0.01508612412704804;0.39588775316409264;0.39739818253392356;0;0.29473684210526313;0.5190476190476191;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.0116446222112696
0.2857142857142857;0.025042291056531794;0.39588775316409264;0.39739818253392356;0;0.47368421052631576;0.19523809523809524;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.0135133854312293
0.09523809523809523;0.0073370265544177434;1.0;0.763502382400649;0;0.09473684210526315;0.7238095238095238;0.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
0.19047619047619047;0.021552515503602335;1.0;0.763502382400649;0;0.16842105263157894;0.5285714285714286;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0019597890602787
0.2857142857142857;0.030385909315828984;1.0;0.763502382400649;0;0.30526315789473685;0.5285714285714286;0.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0030534353971188
0.14285714285714285;0.011174484522024198;1.0;0.763502382400649;0;0.42105263157894735;0.7238095238095238;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.003204302317316
0.9047619047619048;0.00504420575616229;1.0;0.763502382400649;0;0.39999999999999997;0.5761904761904761;0.4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0053445763434745
0.3333333333333333;0.04054672569546671;1.0;0.763502382400649;0;0.34736842105263155;0.20952380952380953;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0079374511302246
0.23809523809523808;0.027996548694488848;1.0;0.763502382400649;0;0.39999999999999997;0.14761904761904762;0.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0096306777793573
0.47619047619047616;0.052517663757937455;1.0;0.763502382400649;0;0.4526315789473684;0.20952380952380953;0.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0105438391503174
0.42857142857142855;0.04947665933077755;1.0;0.763502382400649;0;0.5157894736842106;0.14761904761904762;0.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0111756290872904
0.7142857142857143;0.06195443146444178;1.0;0.763502382400649;0;0.6210526315789474;0.05714285714285714;0.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.011578619621363
0.5714285714285714;0.05802043367375064;1.0;0.763502382400649;0;0.5157894736842106;0.05714285714285714;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0119386639891952
0.6666666666666666;0.06195443146444178;1.0;0.763502382400649;0;0.5894736842105263;0.047619047619047616;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0121152615865796
0.6190476190476191;0.05876861730265558;1.0;0.763502382400649;0;0.7368421052631579;0.0;0.3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.012692258139039
0.5238095238095238;0.05217977437714229;1.0;0.763502382400649;0;0.5263157894736842;0.05714285714285714;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01419185681452
0.8095238095238095;0.06827778987647305;1.0;0.763502382400649;0;0.6421052631578947;0.08095238095238096;0.3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.014881957278931
0.47619047619047616;0.009240219890553916;0.2933363928485193;0.3347346938995759;1;0.07368421052631578;0.7095238095238096;0.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0
0.3333333333333333;0.01865050517786562;0.2933363928485193;0.3347346938995759;1;0.10526315789473684;0.6190476190476191;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0013109296120826
0.047619047619047616;0.0;0.2933363928485193;0.3347346938995759;1;0.28421052631578947;0.6190476190476191;0.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0020644547643942
0.09523809523809523;0.0012471462428969432;0.2933363928485193;0.3347346938995759;1;0.431578947368421;0.4857142857142857;0.4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0024396276250387
0.5238095238095238;0.03228408115135164;0.2933363928485193;0.3347346938995759;1;0.4526315789473684;0.7095238095238096;0.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0026252059936627
0.14285714285714285;0.005385404230690903;0.2933363928485193;0.3347346938995759;1;0.4526315789473684;0.4857142857142857;0.3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0026852805061386
0.19047619047619047;0.011110939254898844;0.2933363928485193;0.3347346938995759;1;0.41052631578947374;0.14285714285714285;0.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.013102602581832
0.6666666666666666;0.0;0.5318483404635428;0.45397346938303973;0;0.07368421052631578;0.6666666666666666;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.0
0.09523809523809523;0.016861754551328014;0.5318483404635428;0.45397346938303973;0;0.4842105263157894;0.6666666666666666;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.003462326219014
0.047619047619047616;0.013370927072069055;0.5318483404635428;0.45397346938303973;0;0.2631578947368421;0.580952380952381;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.005217650508627
0.23809523809523808;0.03799712819847539;0.5318483404635428;0.45397346938303973;0;0.28421052631578947;0.6523809523809524;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.0056550746046786
0.14285714285714285;0.03602957089198434;0.5318483404635428;0.45397346938303973;0;0.34736842105263155;0.23333333333333334;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1.0142164771873825
